0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.7014737993395872,0.7068300061544769,0.7081649617276361,0.7087316212207933,0.709288977985163,0.7099974014631546,0.7107715275173346,0.7115210222285208,0.7119872721571129,0.7128418807815721,0.7134340194674834,0.7140017606911696,0.7145551058847438,0.7151000039199483,0.7156398520174206,0.716176598357111,0.716711261856299,0.7170667416740476,0.7175986177323894,0.7183054279021689,0.7188338373965648,0.7193610103054937,0.7198871606581939,0.7204125167919526,0.7209374271414131,0.7214621452447987,0.7219869484144587,0.7225120397816955,0.7230375809897311,0.7235636461808264,0.7240901541362301,0.7246170751671678,0.7251442916340656,0.7256718209915148,0.7261994830066378,0.7265513009739888,0.7270790757674532,0.7276070285070302,0.728135307092626,0.72884039765746,0.729370129986469,0.7299010647326575,0.7304336884269906,0.7309684846015878,0.7315059635698387,0.7320466172842038,0.7325909848710064,0.7331396238800293,0.7336930132435475,0.7342516116053589,0.7348158304289877,0.7353859626966582,0.7359622798383628,0.7365449694151065,0.7371341453635858,0.7377298711400391,0.7383322269365543,0.7389411093767307,0.7395563939292343,0.7401778988866956,0.7408054101382291,0.7414387280842178,0.7420775585893242,0.7427215997822157,0.743370547843618,0.7440240860717435,0.7446818997116488,0.7453436401344603,0.7460089373670409,0.7466774605681435,0.7471247767062226,0.7477979600677738,0.7484735375068815,0.7491511772008039,0.7498305653021261,0.7505114130576663,0.7511934785526628,0.7518764760680987,0.7525601688952454,0.7534724535275452,0.7541568740959416,0.7548412500632485,0.7555253817504949,0.7562090910939259,0.756892201777648,0.7575745682033854,0.7582560283709451,0.7589364285731675,0.7596156366700715,0.7602935324963533,0.7609699868212582,0.7616448803087843,0.7623181088986548,0.762989583714043,0.7636592001850221,0.7643268680392916,0.7649925116914068,0.765656041632911,0.7663173853188217
0.6980441242164837,0.7041642954169793,0.705892749177814,0.7065567570486345,0.7068752229273019,0.7070512571035746,0.7071585266251832,0.707231973967864,0.7072756548857825,0.7073855572771479,0.7075105191711591,0.7076823781058468,0.7079015266994642,0.7081642780918898,0.7084653933735668,0.7087993981131063,0.7091611642107234,0.7094154018048612,0.7098132712856263,0.7103693926476229,0.7108021557803743,0.7112461701685959,0.7116999720049584,0.7121624249195697,0.7126327862118326,0.7131104077470276,0.713594813682303,0.7140855637808298,0.7145822615395682,0.7150844861457174,0.7155917108493721,0.7161035038465957,0.7166193440686299,0.7171387973196841,0.7176613351249368,0.7180111872049265,0.7185379105490861,0.7190667440542622,0.7195974592374109,0.7203075702490058,0.7208419292884367,0.7213778479956123,0.7219154950018197,0.7224550575089868,0.7229967767595222,0.7235409063755263,0.7240877770588263,0.72463777049244,0.7251912190132664,0.7257484649648634,0.7263098319154131,0.726875549407925,0.7274458501589256,0.72802090447932,0.7286008282022929,0.7291857042053163,0.7297756426413801,0.7303705952344772,0.7309704905144747,0.7315752113916625,0.7321846159034867,0.7327985602911214,0.7334168348679848,0.7340392152780065,0.7346654853981199,0.7352954051758377,0.7359287387298011,0.7365652136903543,0.7372045336647534,0.7378464400696753,0.7382756907609812,0.7389213432376152,0.73956892746364,0.740218170804218,0.7408688156479378,0.7415206262573305,0.7421734114257137,0.7428269314671467,0.7434809934357983,0.7443536022711331,0.7450081870178715,0.7456626975189982,0.7463169652568816,0.7469708413448379,0.7476241765931573,0.7482768510205097,0.7489287251699855,0.749579665819162,0.750229560372938,0.7508783068086322,0.7515257920609663,0.7521719127779954,0.7528165782893111,0.7534597137132965,0.7541012255843167,0.7547410345734824,0.7553790760432381,0.7560152694638236,0.7566495507797784
0.001,0.002,0.003,0.004,0.005,0.006,0.007,0.008,0.009,0.01,0.011,0.012,0.013,0.014,0.015,0.016,0.017,0.018,0.019,0.02,0.021,0.022,0.023,0.024,0.025,0.026,0.027,0.028,0.029,0.03,0.031,0.032,0.033,0.034,0.035,0.036,0.037,0.038,0.039,0.04,0.041,0.042,0.043,0.044,0.045,0.046,0.047,0.048,0.049,0.05,0.051,0.052,0.053,0.054,0.055,0.056,0.057,0.058,0.059,0.06,0.061,0.062,0.063,0.064,0.065,0.066,0.067,0.068,0.069,0.07,0.071,0.072,0.073,0.074,0.075,0.076,0.077,0.078,0.079,0.08,0.081,0.082,0.083,0.084,0.085,0.086,0.087,0.088,0.089,0.09,0.091,0.092,0.093,0.094,0.095,0.096,0.097,0.098,0.099
